game_pk,game_date,home_team,away_team,type,play_id,inning,ab_number,cap_index,outs,batter,stand,batter_name,pitcher,p_throws,pitcher_name,team_batting,team_fielding,team_batting_id,team_fielding_id,result,des,events,contextMetrics,strikes,balls,pre_strikes,pre_balls,call,call_name,pitch_call,is_strike_swinging,result_code,pitch_type,pitch_name,description,start_speed,end_speed,sz_top,sz_bot,extension,plateTime,zone,spin_rate,breakX,inducedBreakZ,breakZ,px,pz,pfxX,pfxZ,pfxZWithGravity,pfxXWithGravity,pfxXNoAbs,plateTimeSZDepth,savantIsInZone,isInZone,isSword,is_bip_out,is_abs_challenge,plate_x,plate_z,pitch_number,player_total_pitches,player_total_pitches_pitch_types,pitcher_pa_number,pitcher_time_thru_order,game_total_pitches,batSpeed,hit_distance,xba,is_barrel,hc_x_ft,hc_y_ft,hit_speed,hit_angle,launch_speed,launch_angle,runnerOn1B,runnerOn2B,runnerOn3B,is_last_pitch,double_header,game_number
825107,2026-03-31,AZ,DET,pitch,2f4eb870-2813-320c-b645-10154cd23bcc,7,48,14,1,656716,L,Zach McKinstry,694851,R,Andrew Hoffmann,DET,AZ,116,109,Strikeout,Zach McKinstry strikes out swinging.,Strikeout,,2,0,2,0,S,Strike,foul,False,F,FF,4-Seam Fastball,Foul,95.2,86.5,3.17,1.6,6.71,0.4,4,2331,4.6,15.6,-14.9,-0.6575,2.5044,0.38,1.3,-1.24,0.38,0.38,0.37,True,True,False,False,False,-0.6575,2.5044,3,3,3,1,1,181,65.4,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,da0702a9-0118-3b5c-8710-ebb8bebca404,7,48,14,1,656716,L,Zach McKinstry,694851,R,Andrew Hoffmann,DET,AZ,116,109,Strikeout,Zach McKinstry strikes out swinging.,Strikeout,,2,0,2,0,S,Strike,foul,False,F,CH,Changeup,Foul,88.1,80.9,3.17,1.6,6.58,0.43,1,944,10.6,-5.2,-40.3,-0.7297,2.8889,0.88,-0.43,-3.36,0.88,0.88,0.4,True,True,False,False,False,-0.7297,2.8889,4,4,1,1,1,182,60.2,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,60b0248d-b9fe-386d-be06-6399c0911d3f,7,48,14,1,656716,L,Zach McKinstry,694851,R,Andrew Hoffmann,DET,AZ,116,109,Strikeout,Zach McKinstry strikes out swinging.,Strikeout,,2,0,2,0,S,Strike,swinging_strike,True,S,CH,Changeup,Swinging Strike,88.4,81.0,3.17,1.6,6.69,0.43,13,930,8.5,1.8,-33.4,-0.6061,1.2422,0.71,0.15,-2.78,0.71,0.71,0.4,False,False,True,False,False,-0.6061,1.2422,5,5,2,1,1,183,26.2,,,,,,,,,,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,2e86317b-1635-3e8e-a6be-8845963f47cc,7,49,14,1,678009,L,Parker Meadows,694851,R,Andrew Hoffmann,DET,AZ,116,109,Strikeout,Parker Meadows called out on strikes.,Strikeout,,0,0,0,0,B,Ball,ball,False,B,CH,Changeup,Ball,86.6,79.1,3.43,1.73,6.69,0.44,11,795,13.9,1.3,-35.3,-0.4746,4.1801,1.16,0.11,-2.94,1.16,1.16,0.41,False,False,False,False,False,-0.4746,4.1801,1,6,3,2,1,184,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,5286e122-e427-3438-9890-15798b9595fd,7,49,14,1,678009,L,Parker Meadows,694851,R,Andrew Hoffmann,DET,AZ,116,109,Strikeout,Parker Meadows called out on strikes.,Strikeout,,0,1,0,1,S,Strike,foul,False,F,CH,Changeup,Foul,86.8,79.6,3.43,1.73,6.79,0.43,5,773,11.4,1.6,-34.8,-0.1878,2.594,0.95,0.13,-2.9,0.95,0.95,0.41,True,True,False,False,False,-0.1878,2.594,2,7,4,2,1,185,67.6,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,82ff48f4-01b9-3aa3-84f1-d11bb7b8cf31,7,49,14,1,678009,L,Parker Meadows,694851,R,Andrew Hoffmann,DET,AZ,116,109,Strikeout,Parker Meadows called out on strikes.,Strikeout,,1,1,1,1,B,Ball,ball,False,B,FF,4-Seam Fastball,Ball,94.4,86.5,3.43,1.73,6.62,0.4,11,2210,6.2,18.4,-12.4,-1.6267,2.6216,0.52,1.53,-1.03,0.52,0.52,0.37,False,False,False,False,False,-1.6267,2.6216,3,8,4,2,1,186,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,85b74cd8-6d35-3847-bf6b-08b3f5b3fa07,7,49,14,1,678009,L,Parker Meadows,694851,R,Andrew Hoffmann,DET,AZ,116,109,Strikeout,Parker Meadows called out on strikes.,Strikeout,,1,2,1,2,S,Strike,foul,False,F,FF,4-Seam Fastball,Foul,94.2,86.4,3.43,1.73,6.65,0.4,7,2250,7.1,16.6,-14.2,-0.4218,2.251,0.59,1.38,-1.18,0.59,0.59,0.37,True,True,False,False,False,-0.4218,2.251,4,9,5,2,1,187,62.8,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,fd605c0b-4db0-3152-95c2-f9cbce8b4c17,7,49,14,1,678009,L,Parker Meadows,694851,R,Andrew Hoffmann,DET,AZ,116,109,Strikeout,Parker Meadows called out on strikes.,Strikeout,,2,2,2,2,S,Strike,foul,False,F,FF,4-Seam Fastball,Foul,95.1,86.6,3.43,1.73,6.65,0.4,2,2168,8.2,16.3,-13.9,-0.1918,3.4875,0.68,1.36,-1.16,0.68,0.68,0.37,True,True,False,False,False,-0.1918,3.4875,5,10,6,2,1,188,69.8,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,0b1df769-e678-317c-aff7-786ddd3a80ee,7,49,14,1,678009,L,Parker Meadows,694851,R,Andrew Hoffmann,DET,AZ,116,109,Strikeout,Parker Meadows called out on strikes.,Strikeout,,2,2,2,2,S,Strike,called_strike,False,C,FF,4-Seam Fastball,Called Strike,95.4,87.4,3.43,1.73,6.82,0.39,9,2157,8.3,15.1,-14.9,0.3715,2.2252,0.69,1.26,-1.24,0.69,0.69,0.37,True,True,False,False,False,0.3715,2.2252,6,11,7,2,1,189,,,,,,,,,,,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,81c1b632-f3b5-3876-99f2-4820166ae20b,7,50,0,2,668670,R,Jake Rogers,694851,R,Andrew Hoffmann,DET,AZ,116,109,Flyout,Jake Rogers flies out to left fielder Jordan Lawlar.,Flyout,,0,0,0,0,S,Strike,foul,False,F,FF,4-Seam Fastball,Foul,94.4,86.1,3.18,1.61,6.75,0.4,6,2196,6.2,15.5,-15.2,0.4207,2.3466,0.52,1.29,-1.27,0.52,0.52,0.38,True,True,False,True,False,0.4207,2.3466,1,12,8,3,1,190,80.8,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,aa67a32d-7372-3bc4-8b20-6cebeb6ca6b0,7,50,0,2,668670,R,Jake Rogers,694851,R,Andrew Hoffmann,DET,AZ,116,109,Flyout,Jake Rogers flies out to left fielder Jordan Lawlar.,Flyout,,1,0,1,0,B,Ball,ball,False,B,SL,Slider,Ball,87.7,80.7,3.18,1.61,6.85,0.43,14,2397,3.6,1.1,-34.4,1.5341,2.2124,-0.3,0.09,-2.87,3.6,-0.3,0.4,False,False,False,True,False,1.5341,2.2124,2,13,1,3,1,191,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,21c6733f-9eef-3db8-9626-98eb3dc3c692,7,50,0,2,668670,R,Jake Rogers,694851,R,Andrew Hoffmann,DET,AZ,116,109,Flyout,Jake Rogers flies out to left fielder Jordan Lawlar.,Flyout,,1,1,1,1,B,Ball,ball,False,B,SL,Slider,Ball,85.3,78.8,3.18,1.61,6.85,0.44,11,2380,3.5,0.5,-36.8,-0.8556,2.446,-0.29,0.04,-3.07,3.5,-0.29,0.41,False,False,False,True,False,-0.8556,2.446,3,14,2,3,1,192,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,038860c1-1b59-370f-aca5-7bc5af8cea17,7,50,0,2,668670,R,Jake Rogers,694851,R,Andrew Hoffmann,DET,AZ,116,109,Flyout,Jake Rogers flies out to left fielder Jordan Lawlar.,Flyout,"{""homeRunBallparks"": 0}",1,2,1,2,X,In Play,hit_into_play,False,X,FF,4-Seam Fastball,"In play, out(s)",93.8,85.3,3.18,1.61,6.76,0.4,5,2228,2.8,16.3,-14.9,0.2017,2.3943,0.23,1.36,-1.24,0.23,0.23,0.38,True,True,False,True,False,0.2017,2.3943,4,15,9,3,1,193,73.3,273.0,0.01,0,-107.29,249.81,95.2,54.0,95.2,54.0,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,bfafe075-b9c2-3123-8cec-81f6d2496ac6,7,51,0,1,677950,L,Alek Thomas,623454,R,Drew Anderson,AZ,DET,109,116,Groundout,"Alek Thomas grounds out, second baseman Gleyber Torres to first baseman Spencer Torkelson.",Groundout,,0,0,0,0,S,Strike,called_strike,False,C,CU,Curveball,Called Strike,78.5,71.7,3.07,1.55,6.3,0.48,4,2754,14.0,-15.0,-60.0,-0.7426,2.1289,-1.17,-1.25,-5.0,14.0,-1.17,0.45,True,True,False,True,False,-0.7426,2.1289,1,1,1,1,1,194,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,097cead4-eda4-3ffa-9c0a-045e1f964cc7,7,51,0,1,677950,L,Alek Thomas,623454,R,Drew Anderson,AZ,DET,109,116,Groundout,"Alek Thomas grounds out, second baseman Gleyber Torres to first baseman Spencer Torkelson.",Groundout,,1,0,1,0,B,Ball,ball,False,B,CH,Changeup,Ball,88.3,80.8,3.07,1.55,6.44,0.43,11,1348,7.8,-1.1,-36.1,-1.7415,3.9717,0.65,-0.09,-3.01,0.65,0.65,0.4,False,False,False,True,False,-1.7415,3.9717,2,2,1,1,1,195,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,b0cb4bce-0dbe-3575-87f3-003251a1bdb4,7,51,0,1,677950,L,Alek Thomas,623454,R,Drew Anderson,AZ,DET,109,116,Groundout,"Alek Thomas grounds out, second baseman Gleyber Torres to first baseman Spencer Torkelson.",Groundout,"{""homeRunBallparks"": 0}",1,1,1,1,X,In Play,hit_into_play,False,X,FF,4-Seam Fastball,"In play, out(s)",94.9,86.7,3.07,1.55,6.61,0.4,14,2235,4.8,15.0,-15.6,0.1655,1.3568,0.4,1.25,-1.3,0.4,0.4,0.37,False,False,False,True,False,0.1655,1.3568,3,3,1,1,1,196,69.7,9.0,0.35,0,67.1,117.72,108.0,-11.0,108.0,-11.0,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,22112536-3705-3d6e-ac67-c248703657ba,7,52,14,1,699912,R,Jose Fernandez,623454,R,Drew Anderson,AZ,DET,109,116,Strikeout,Jose Fernandez strikes out swinging.,Strikeout,,0,0,0,0,S,Strike,called_strike,False,C,FF,4-Seam Fastball,Called Strike,94.7,86.1,3.35,1.69,6.47,0.4,7,2309,5.4,16.1,-14.6,-0.2871,1.8572,0.45,1.34,-1.22,0.45,0.45,0.37,True,True,False,False,False,-0.2871,1.8572,1,4,2,2,1,197,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,490d792e-c6b6-31e7-82b5-465bd2f7bbdf,7,52,14,1,699912,R,Jose Fernandez,623454,R,Drew Anderson,AZ,DET,109,116,Strikeout,Jose Fernandez strikes out swinging.,Strikeout,,1,0,1,0,B,Ball,ball,False,B,CU,Curveball,Ball,79.4,72.5,3.35,1.69,6.35,0.48,14,2772,11.4,-15.1,-59.6,1.6786,-0.3091,-0.95,-1.26,-4.97,11.4,-0.95,0.45,False,False,False,False,False,1.6786,-0.3091,2,5,2,2,1,198,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,d389c739-9b82-3020-838a-c9a5cb5fa812,7,52,14,1,699912,R,Jose Fernandez,623454,R,Drew Anderson,AZ,DET,109,116,Strikeout,Jose Fernandez strikes out swinging.,Strikeout,,1,1,1,1,S,Strike,called_strike,False,C,CU,Curveball,Called Strike,78.5,71.3,3.35,1.69,6.35,0.48,13,2771,12.2,-16.2,-61.3,-0.8894,2.4226,-1.02,-1.35,-5.11,12.2,-1.02,0.45,False,False,False,False,False,-0.8894,2.4226,3,6,3,2,1,199,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,2d8138f2-fc16-3890-a5af-398f6221bc3c,7,52,14,1,699912,R,Jose Fernandez,623454,R,Drew Anderson,AZ,DET,109,116,Strikeout,Jose Fernandez strikes out swinging.,Strikeout,,2,1,2,1,S,Strike,swinging_strike,True,S,CH,Changeup,Swinging Strike,90.3,82.9,3.35,1.69,6.61,0.42,13,1568,12.4,-2.6,-36.2,-1.0086,1.9539,1.03,-0.22,-3.02,1.03,1.03,0.39,False,False,False,False,False,-1.0086,1.9539,4,7,2,2,1,200,79.9,,,,,,,,,,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,db7bcaad-78c0-3185-b04c-884051463e99,7,53,14,2,467793,L,Carlos Santana,623454,R,Drew Anderson,AZ,DET,109,116,Strikeout,Carlos Santana strikes out swinging.,Strikeout,,0,0,0,0,S,Strike,called_strike,False,C,CU,Curveball,Called Strike,77.4,70.2,3.11,1.57,6.47,0.49,1,2731,9.5,-18.5,-65.0,-0.44,2.9208,-0.79,-1.54,-5.42,9.5,-0.79,0.46,True,True,False,False,True,-0.44,2.9208,1,8,4,3,1,201,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,a6dce0f6-6a57-373b-8c5d-a9ecd44cf249,7,53,14,2,467793,L,Carlos Santana,623454,R,Drew Anderson,AZ,DET,109,116,Strikeout,Carlos Santana strikes out swinging.,Strikeout,,1,0,1,0,S,Strike,called_strike,False,C,CH,Changeup,Called Strike,89.3,81.7,3.11,1.57,6.67,0.42,8,1783,15.5,-6.8,-41.4,0.1836,1.4527,1.29,-0.57,-3.45,1.29,1.29,0.4,True,True,False,False,False,0.1836,1.4527,2,9,3,3,1,202,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,7230014b-5981-3514-9258-20ae39622ff9,7,53,14,2,467793,L,Carlos Santana,623454,R,Drew Anderson,AZ,DET,109,116,Strikeout,Carlos Santana strikes out swinging.,Strikeout,,2,0,2,0,S,Strike,swinging_strike,True,S,CH,Changeup,Swinging Strike,88.9,81.0,3.11,1.57,6.64,0.43,13,1782,15.1,-4.0,-38.9,-0.1433,1.3819,1.26,-0.33,-3.24,1.26,1.26,0.4,False,False,False,False,False,-0.1433,1.3819,3,10,4,3,1,203,74.1,,,,,,,,,,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,177c23f7-5470-3968-ae4c-1d7c8e9a4c7e,8,54,14,1,690993,L,Colt Keith,694851,R,Andrew Hoffmann,DET,AZ,116,109,Strikeout,Colt Keith strikes out swinging.,Strikeout,,0,0,0,0,S,Strike,called_strike,False,C,FF,4-Seam Fastball,Called Strike,95.0,86.9,3.28,1.65,6.69,0.4,2,2227,7.1,15.5,-14.9,-0.0935,2.7804,0.59,1.29,-1.24,0.59,0.59,0.37,True,True,False,False,False,-0.0935,2.7804,1,16,10,4,1,204,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,a917baa8-cc50-3b0a-b396-86fdbd7f3c8c,8,54,14,1,690993,L,Colt Keith,694851,R,Andrew Hoffmann,DET,AZ,116,109,Strikeout,Colt Keith strikes out swinging.,Strikeout,,1,0,1,0,B,Ball,ball,False,B,CH,Changeup,Ball,88.6,81.5,3.28,1.65,6.66,0.42,13,818,10.2,3.6,-31.2,-0.4516,1.057,0.85,0.3,-2.6,0.85,0.85,0.4,False,False,False,False,False,-0.4516,1.057,2,17,5,4,1,205,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,93cb258b-cf61-31f4-91db-b5396b6b6086,8,54,14,1,690993,L,Colt Keith,694851,R,Andrew Hoffmann,DET,AZ,116,109,Strikeout,Colt Keith strikes out swinging.,Strikeout,,1,1,1,1,S,Strike,called_strike,False,C,CH,Changeup,Called Strike,87.8,80.9,3.28,1.65,6.62,0.43,8,766,4.6,3.8,-31.4,-0.0654,1.7444,0.38,0.32,-2.62,0.38,0.38,0.4,True,True,False,False,False,-0.0654,1.7444,3,18,6,4,1,206,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,7779e652-3dd4-3278-ba54-8610d886df7e,8,54,14,1,690993,L,Colt Keith,694851,R,Andrew Hoffmann,DET,AZ,116,109,Strikeout,Colt Keith strikes out swinging.,Strikeout,,2,1,2,1,B,Ball,ball,False,B,CH,Changeup,Ball,89.5,82.7,3.28,1.65,6.64,0.42,13,874,6.0,1.6,-32.8,-0.0953,-0.678,0.5,0.13,-2.73,0.5,0.5,0.4,False,False,False,False,False,-0.0953,-0.678,4,19,7,4,1,207,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,563dea94-17a8-3a5b-b23c-ffc90fcf03b4,8,54,14,1,690993,L,Colt Keith,694851,R,Andrew Hoffmann,DET,AZ,116,109,Strikeout,Colt Keith strikes out swinging.,Strikeout,,2,2,2,2,S,Strike,swinging_strike,True,S,CH,Changeup,Swinging Strike,88.3,81.6,3.28,1.65,6.69,0.43,14,921,8.0,-2.2,-37.2,0.3074,0.7014,0.67,-0.18,-3.1,0.67,0.67,0.4,False,False,False,False,False,0.3074,0.7014,5,20,8,4,1,208,71.7,,,,,,,,,,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,5427ce7b-698f-3a33-a43b-37e04e6701dc,8,55,0,1,805808,L,Kevin McGonigle,694851,R,Andrew Hoffmann,DET,AZ,116,109,Lineout,Kevin McGonigle lines out to right fielder Corbin Carroll.,Lineout,,0,0,0,0,B,Ball,ball,False,B,CH,Changeup,Ball,89.3,81.8,3.09,1.56,6.68,0.42,14,915,14.6,4.9,-29.5,0.2141,0.9402,1.22,0.41,-2.46,1.22,1.22,0.4,False,False,False,True,False,0.2141,0.9402,1,21,9,5,1,209,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,685e619f-61f3-383b-96cd-06e5fb25da95,8,55,0,1,805808,L,Kevin McGonigle,694851,R,Andrew Hoffmann,DET,AZ,116,109,Lineout,Kevin McGonigle lines out to right fielder Corbin Carroll.,Lineout,"{""homeRunBallparks"": 0}",0,1,0,1,X,In Play,hit_into_play,False,X,CH,Changeup,"In play, out(s)",87.5,80.0,3.09,1.56,6.74,0.43,8,793,10.3,8.9,-27.0,0.1616,1.9666,0.86,0.74,-2.25,0.86,0.86,0.4,True,True,False,True,False,0.1616,1.9666,2,22,10,5,1,210,75.3,254.0,0.22,0,79.88,241.23,78.2,28.0,78.2,28.0,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,5a265c23-8e82-31b8-8595-4265977ce46d,8,56,0,2,650402,R,Gleyber Torres,694851,R,Andrew Hoffmann,DET,AZ,116,109,Walk,Gleyber Torres walks.,Walk,,0,0,0,0,B,Ball,ball,False,B,SL,Slider,Ball,88.5,81.2,3.13,1.58,6.66,0.43,12,2292,2.0,4.4,-30.5,1.2613,2.6182,-0.17,0.37,-2.54,2.0,-0.17,0.4,False,False,False,False,False,1.2613,2.6182,1,23,3,6,1,211,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,1b2e0dfe-7369-3bfb-aae1-d5578f73ad56,8,56,0,2,650402,R,Gleyber Torres,694851,R,Andrew Hoffmann,DET,AZ,116,109,Walk,Gleyber Torres walks.,Walk,,0,1,0,1,S,Strike,foul_tip,True,T,FF,4-Seam Fastball,Foul Tip,94.6,85.8,3.13,1.58,6.86,0.4,14,2265,2.6,16.3,-14.5,1.0898,1.9283,0.22,1.36,-1.21,0.22,0.22,0.38,False,False,False,False,False,1.0898,1.9283,2,24,11,6,1,212,65.8,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,eea05373-db5b-3b03-81f0-9fe96434e79d,8,56,0,2,650402,R,Gleyber Torres,694851,R,Andrew Hoffmann,DET,AZ,116,109,Walk,Gleyber Torres walks.,Walk,,1,1,1,1,S,Strike,called_strike,False,C,CH,Changeup,Called Strike,87.1,79.7,3.13,1.58,6.7,0.43,6,773,10.3,8.6,-27.5,0.7583,2.0808,0.86,0.72,-2.29,0.86,0.86,0.41,True,True,False,False,False,0.7583,2.0808,3,25,11,6,1,213,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,eff05094-b1b1-35d0-a55b-4877887ad820,8,56,0,2,650402,R,Gleyber Torres,694851,R,Andrew Hoffmann,DET,AZ,116,109,Walk,Gleyber Torres walks.,Walk,,2,1,2,1,B,Ball,ball,False,B,FF,4-Seam Fastball,Ball,94.0,85.5,3.13,1.58,6.73,0.4,12,2268,4.3,14.0,-17.0,0.8186,3.5962,0.36,1.17,-1.42,0.36,0.36,0.38,False,False,False,False,False,0.8186,3.5962,4,26,12,6,1,214,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,94b4adc1-4fbc-3761-87c9-a1f88f4ce8cb,8,56,0,2,650402,R,Gleyber Torres,694851,R,Andrew Hoffmann,DET,AZ,116,109,Walk,Gleyber Torres walks.,Walk,,2,2,2,2,B,Ball,ball,False,B,FF,4-Seam Fastball,Ball,94.3,85.8,3.13,1.58,6.89,0.4,14,2332,7.2,13.4,-17.5,0.8781,1.7181,0.6,1.12,-1.46,0.6,0.6,0.38,False,False,False,False,True,0.8781,1.7181,5,27,13,6,1,215,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,3df71a39-a797-3673-b66a-07e23a2ef930,8,56,0,2,650402,R,Gleyber Torres,694851,R,Andrew Hoffmann,DET,AZ,116,109,Walk,Gleyber Torres walks.,Walk,,2,3,2,3,B,Ball,ball,False,B,FF,4-Seam Fastball,Ball,93.6,86.1,3.13,1.58,6.68,0.4,11,2078,2.5,14.0,-16.9,-0.0741,4.0715,0.21,1.17,-1.41,0.21,0.21,0.38,False,False,False,False,False,-0.0741,4.0715,6,28,14,6,1,216,,,,,,,,,,,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,c595e2d9-e7cd-3528-8d86-168ea66c50f3,8,57,0,2,682985,L,Riley Greene,694851,R,Andrew Hoffmann,DET,AZ,116,109,Groundout,"Riley Greene grounds out, pitcher Andrew Hoffmann to first baseman Carlos Santana.",Groundout,,0,0,0,0,S,Strike,called_strike,False,C,FF,4-Seam Fastball,Called Strike,94.1,85.7,3.3,1.67,6.75,0.4,4,2233,4.6,17.8,-13.3,-0.3604,2.2498,0.38,1.48,-1.11,0.38,0.38,0.38,True,True,False,True,False,-0.3604,2.2498,1,29,15,7,1,217,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,f98307a9-5089-37fa-bb67-416aef3c77df,8,57,0,2,682985,L,Riley Greene,694851,R,Andrew Hoffmann,DET,AZ,116,109,Groundout,"Riley Greene grounds out, pitcher Andrew Hoffmann to first baseman Carlos Santana.",Groundout,,1,0,1,0,B,Ball,ball,False,B,FF,4-Seam Fastball,Ball,94.4,86.1,3.3,1.67,6.65,0.4,1,2343,8.5,14.5,-16.2,-0.776,2.8856,0.71,1.21,-1.35,0.71,0.71,0.37,True,True,False,True,False,-0.776,2.8856,2,30,16,7,1,218,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,d3d5eca9-5117-3aa4-8ab5-3b415d9ac790,8,57,0,2,682985,L,Riley Greene,694851,R,Andrew Hoffmann,DET,AZ,116,109,Groundout,"Riley Greene grounds out, pitcher Andrew Hoffmann to first baseman Carlos Santana.",Groundout,,1,1,1,1,B,Ball,ball,False,B,FF,4-Seam Fastball,Ball,94.3,85.6,3.3,1.67,6.82,0.4,14,2334,5.6,15.7,-15.4,0.3864,0.8731,0.47,1.31,-1.28,0.47,0.47,0.38,False,False,False,True,False,0.3864,0.8731,3,31,17,7,1,219,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,051f1726-f469-3240-927d-08daa90ee260,8,57,0,2,682985,L,Riley Greene,694851,R,Andrew Hoffmann,DET,AZ,116,109,Groundout,"Riley Greene grounds out, pitcher Andrew Hoffmann to first baseman Carlos Santana.",Groundout,"{""homeRunBallparks"": 0}",1,2,1,2,X,In Play,hit_into_play,False,X,CH,Changeup,"In play, out(s)",86.6,79.4,3.3,1.67,6.7,0.43,2,783,6.2,1.8,-34.6,0.1083,2.8238,0.52,0.15,-2.88,0.52,0.52,0.41,True,True,False,True,False,0.1083,2.8238,4,32,12,7,1,220,75.8,3.0,0.29,0,2.31,33.38,42.4,-68.0,42.4,-68.0,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,f1472fd8-6d6d-30b2-86ef-08acc19d579c,8,58,34,0,543510,R,James McCann,623454,R,Drew Anderson,AZ,DET,109,116,Double,James McCann doubles (1) on a ground ball to left fielder Riley Greene.,Double,"{""homeRunBallparks"": 0}",0,0,0,0,X,In Play,hit_into_play,False,D,CU,Curveball,"In play, no out",79.6,72.4,3.28,1.66,6.3,0.48,5,2684,8.9,-16.4,-60.2,-0.0317,2.2631,-0.74,-1.37,-5.02,8.9,-0.74,0.45,True,True,False,False,False,-0.0317,2.2631,1,11,5,4,1,221,75.4,33.0,0.21,0,-214.02,205.72,94.4,-3.0,94.4,-3.0,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,33efa5ac-e1ce-3c02-8353-567930ce5a27,8,59,33,0,691783,R,Jordan Lawlar,623454,R,Drew Anderson,AZ,DET,109,116,Single,Jordan Lawlar singles on a ground ball to left fielder Riley Greene. James McCann to 3rd.,Single,,0,0,0,0,S,Strike,swinging_strike,True,S,SL,Slider,Swinging Strike,85.7,79.2,3.22,1.63,6.46,0.44,6,2677,3.6,-1.9,-39.0,0.536,2.6039,-0.3,-0.16,-3.25,3.6,-0.3,0.41,True,True,False,False,False,0.536,2.6039,1,12,1,5,1,222,73.8,,,,,,,,,,,True,,False,N,1
825107,2026-03-31,AZ,DET,pitch,97d3c5af-358f-335a-914b-5e86cd37778a,8,59,33,0,691783,R,Jordan Lawlar,623454,R,Drew Anderson,AZ,DET,109,116,Single,Jordan Lawlar singles on a ground ball to left fielder Riley Greene. James McCann to 3rd.,Single,,1,0,1,0,S,Strike,called_strike,False,C,CH,Changeup,Called Strike,86.4,79.2,3.22,1.63,6.59,0.44,14,1472,11.5,-1.9,-38.8,0.2081,1.4966,0.96,-0.16,-3.23,0.96,0.96,0.41,False,False,False,False,False,0.2081,1.4966,2,13,5,5,1,223,,,,,,,,,,,,True,,False,N,1
825107,2026-03-31,AZ,DET,pitch,f2c5db24-5560-34d3-981b-6e507e65a9bb,8,59,33,0,691783,R,Jordan Lawlar,623454,R,Drew Anderson,AZ,DET,109,116,Single,Jordan Lawlar singles on a ground ball to left fielder Riley Greene. James McCann to 3rd.,Single,,2,0,2,0,S,Strike,foul,False,F,FF,4-Seam Fastball,Foul,94.6,86.0,3.22,1.63,6.6,0.4,2,2336,5.8,17.6,-13.1,0.1941,2.9951,0.48,1.47,-1.09,0.48,0.48,0.37,True,True,False,False,False,0.1941,2.9951,3,14,3,5,1,224,69.2,,,,,,,,,,,True,,False,N,1
